Source: Offline Video - Maximum Push-Ups in One Minute - International Book Of Records - International Book Of Records (1080p).mp4
Date & Time: 2026-07-16 07:46:48
==========================================================================================
Frame: 0001 | Processed: Yes  | TS(ms): 1784186802913 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 00 | RepState: idle            | HipStatus: Good       | Times(ms) -> MP: 69.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1643 | Processed: Yes  | TS(ms): 1784186868593 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 29 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1644 | Processed: Yes  | TS(ms): 1784186868633 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 29 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 51.9, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1645 | Processed: Yes  | TS(ms): 1784186868673 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 29 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 48.3, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1646 | Processed: Yes  | TS(ms): 1784186868713 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 29 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 48.0, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 1647 | Processed: Yes  | TS(ms): 1784186868753 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 29 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 47.0, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1648 | Processed: Yes  | TS(ms): 1784186868793 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 29 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1649 | Processed: Yes  | TS(ms): 1784186868833 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 29 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 50.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1650 | Processed: Yes  | TS(ms): 1784186868873 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 47.8, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1651 | Processed: Yes  | TS(ms): 1784186868913 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 47.5, Feat: 00.3, Predict: 02.4, States: 00.0
Frame: 1652 | Processed: Yes  | TS(ms): 1784186868953 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 52.4, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1653 | Processed: Yes  | TS(ms): 1784186868993 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 50.2, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 1654 | Processed: Yes  | TS(ms): 1784186869033 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 50.5, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1655 | Processed: Yes  | TS(ms): 1784186869073 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 51.0, Feat: 00.3, Predict: 02.7, States: 00.0
Frame: 1656 | Processed: Yes  | TS(ms): 1784186869113 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1657 | Processed: Yes  | TS(ms): 1784186869153 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 50.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1658 | Processed: Yes  | TS(ms): 1784186869193 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 49.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1659 | Processed: Yes  | TS(ms): 1784186869233 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 49.5, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 1660 | Processed: Yes  | TS(ms): 1784186869273 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 49.9, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 1661 | Processed: Yes  | TS(ms): 1784186869313 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 50.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1662 | Processed: Yes  | TS(ms): 1784186869353 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 57.4, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1663 | Processed: Yes  | TS(ms): 1784186869393 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 55.9, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1664 | Processed: Yes  | TS(ms): 1784186869433 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 53.0, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 1665 | Processed: Yes  | TS(ms): 1784186869473 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 58.9, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1666 | Processed: Yes  | TS(ms): 1784186869513 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 53.7, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 1667 | Processed: Yes  | TS(ms): 1784186869553 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 53.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1668 | Processed: Yes  | TS(ms): 1784186869593 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 48.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1669 | Processed: Yes  | TS(ms): 1784186869633 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 48.2, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 1670 | Processed: Yes  | TS(ms): 1784186869673 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 51.8, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1671 | Processed: Yes  | TS(ms): 1784186869713 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 49.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1672 | Processed: Yes  | TS(ms): 1784186869753 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 63.2, Feat: 00.3, Predict: 02.7, States: 00.0
Frame: 1673 | Processed: Yes  | TS(ms): 1784186869793 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 57.2, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 1674 | Processed: Yes  | TS(ms): 1784186869833 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 30 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.7, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1675 | Processed: Yes  | TS(ms): 1784186869873 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 49.2, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 1676 | Processed: Yes  | TS(ms): 1784186869913 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 50.6, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1677 | Processed: Yes  | TS(ms): 1784186869953 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 51.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1678 | Processed: Yes  | TS(ms): 1784186869993 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1679 | Processed: Yes  | TS(ms): 1784186870033 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1680 | Processed: Yes  | TS(ms): 1784186870073 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 48.7, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1681 | Processed: Yes  | TS(ms): 1784186870113 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 46.1, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 1682 | Processed: Yes  | TS(ms): 1784186870153 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 48.2, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1683 | Processed: Yes  | TS(ms): 1784186870193 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 48.0, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 1684 | Processed: Yes  | TS(ms): 1784186870233 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 50.4, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 1685 | Processed: Yes  | TS(ms): 1784186870273 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 30 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 53.6, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 1686 | Processed: Yes  | TS(ms): 1784186870313 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 30 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 54.0, Feat: 00.4, Predict: 02.8, States: 00.0
Frame: 1687 | Processed: Yes  | TS(ms): 1784186870353 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 30 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 58.9, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 1688 | Processed: Yes  | TS(ms): 1784186870393 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 30 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 57.4, Feat: 00.3, Predict: 03.3, States: 00.0
Frame: 1689 | Processed: Yes  | TS(ms): 1784186870433 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 30 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 63.3, Feat: 00.3, Predict: 02.9, States: 00.0
Frame: 1690 | Processed: Yes  | TS(ms): 1784186870473 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 30 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 55.2, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 1691 | Processed: Yes  | TS(ms): 1784186870513 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 30 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.6, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1692 | Processed: Yes  | TS(ms): 1784186870553 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 30 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.9, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1693 | Processed: Yes  | TS(ms): 1784186870593 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 30 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.0, Feat: 00.3, Predict: 02.9, States: 00.0
Frame: 1694 | Processed: Yes  | TS(ms): 1784186870633 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 30 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 51.2, Feat: 00.3, Predict: 02.8, States: 00.0
Frame: 1695 | Processed: Yes  | TS(ms): 1784186870673 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 30 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1696 | Processed: Yes  | TS(ms): 1784186870713 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 30 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.5, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 1697 | Processed: Yes  | TS(ms): 1784186870753 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 30 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 1698 | Processed: Yes  | TS(ms): 1784186870793 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 30 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.7, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 1699 | Processed: Yes  | TS(ms): 1784186870833 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 50.3, Feat: 00.3, Predict: 02.6, States: 00.0
Frame: 1700 | Processed: Yes  | TS(ms): 1784186870873 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 50.6, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 1701 | Processed: Yes  | TS(ms): 1784186870913 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 49.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1702 | Processed: Yes  | TS(ms): 1784186870953 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 17.0, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1703 | Processed: Yes  | TS(ms): 1784186870993 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1704 | Processed: Yes  | TS(ms): 1784186871033 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.6, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1705 | Processed: Yes  | TS(ms): 1784186871073 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.6, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1706 | Processed: Yes  | TS(ms): 1784186871113 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1707 | Processed: Yes  | TS(ms): 1784186871153 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.7, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1708 | Processed: Yes  | TS(ms): 1784186871193 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.9, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1709 | Processed: Yes  | TS(ms): 1784186871233 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 21.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1710 | Processed: Yes  | TS(ms): 1784186871273 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.4, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1711 | Processed: Yes  | TS(ms): 1784186871313 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1712 | Processed: Yes  | TS(ms): 1784186871353 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.9, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1713 | Processed: Yes  | TS(ms): 1784186871393 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1714 | Processed: Yes  | TS(ms): 1784186871433 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 14.4, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1715 | Processed: Yes  | TS(ms): 1784186871473 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.6, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1716 | Processed: Yes  | TS(ms): 1784186871513 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1717 | Processed: Yes  | TS(ms): 1784186871553 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1718 | Processed: Yes  | TS(ms): 1784186871593 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1719 | Processed: Yes  | TS(ms): 1784186871633 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.6, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1720 | Processed: Yes  | TS(ms): 1784186871673 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 14.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1721 | Processed: Yes  | TS(ms): 1784186871713 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1722 | Processed: Yes  | TS(ms): 1784186871753 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1723 | Processed: Yes  | TS(ms): 1784186871793 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.6, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1724 | Processed: Yes  | TS(ms): 1784186871833 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1725 | Processed: Yes  | TS(ms): 1784186871873 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 11.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1726 | Processed: Yes  | TS(ms): 1784186871913 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1727 | Processed: Yes  | TS(ms): 1784186871953 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.6, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1728 | Processed: Yes  | TS(ms): 1784186871993 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 19.4, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1729 | Processed: Yes  | TS(ms): 1784186872033 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 14.2, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1730 | Processed: Yes  | TS(ms): 1784186872073 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.4, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1731 | Processed: Yes  | TS(ms): 1784186872113 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.0, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1732 | Processed: Yes  | TS(ms): 1784186872153 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 20.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1733 | Processed: Yes  | TS(ms): 1784186872193 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 15.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1734 | Processed: Yes  | TS(ms): 1784186872233 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 14.2, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1735 | Processed: Yes  | TS(ms): 1784186872273 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 14.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1736 | Processed: Yes  | TS(ms): 1784186872313 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 15.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1737 | Processed: Yes  | TS(ms): 1784186872353 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 18.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1738 | Processed: Yes  | TS(ms): 1784186872393 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 16.4, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1739 | Processed: Yes  | TS(ms): 1784186872433 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 15.2, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1740 | Processed: Yes  | TS(ms): 1784186872473 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1741 | Processed: Yes  | TS(ms): 1784186872513 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 14.2, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1742 | Processed: Yes  | TS(ms): 1784186872553 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 15.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1743 | Processed: Yes  | TS(ms): 1784186872593 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.9, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1744 | Processed: Yes  | TS(ms): 1784186872633 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.4, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1745 | Processed: Yes  | TS(ms): 1784186872673 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.0, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1746 | Processed: Yes  | TS(ms): 1784186872713 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1747 | Processed: Yes  | TS(ms): 1784186872753 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 14.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1748 | Processed: Yes  | TS(ms): 1784186872793 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 15.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1749 | Processed: Yes  | TS(ms): 1784186872833 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1750 | Processed: Yes  | TS(ms): 1784186872873 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 12.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1751 | Processed: Yes  | TS(ms): 1784186872913 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 30 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 13.5, Feat: 00.0, Predict: 00.0, States: 00.0
