Source: Live Camera
Date & Time: 2026-07-11 19:17:01
==========================================================================================
Frame: 0286 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 98.2, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0915 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.8, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0916 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.5, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 0917 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.9, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0918 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.0, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0919 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.1, Feat: 00.1, Predict: 04.3, States: 00.0
Frame: 0920 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 78.1, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0921 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.3, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0922 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.5, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0923 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 81.1, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0924 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.3, Feat: 00.1, Predict: 05.2, States: 00.0
Frame: 0925 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.3, Feat: 00.1, Predict: 05.2, States: 00.0
Frame: 0926 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.0, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0927 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.6, Feat: 00.1, Predict: 09.0, States: 00.0
Frame: 0928 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.0, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0929 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.6, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0930 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 75.1, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0931 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.7, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0932 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.8, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0933 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 86.4, Feat: 00.1, Predict: 05.0, States: 00.0
Frame: 0934 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 89.4, Feat: 00.1, Predict: 07.3, States: 00.0
Frame: 0935 | Phase: Medium          | Hip: Too High        | Times(ms) -> MP: 85.5, Feat: 00.1, Predict: 05.7, States: 00.0
Frame: 0936 | Phase: Medium          | Hip: Too High        | Times(ms) -> MP: 70.0, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0937 | Phase: Medium          | Hip: Too High        | Times(ms) -> MP: 87.1, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0938 | Phase: Medium          | Hip: Too High        | Times(ms) -> MP: 79.0, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0939 | Phase: Medium          | Hip: Too High        | Times(ms) -> MP: 73.9, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0940 | Phase: Medium          | Hip: Too High        | Times(ms) -> MP: 79.6, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0941 | Phase: Medium          | Hip: Too High        | Times(ms) -> MP: 84.3, Feat: 00.1, Predict: 04.5, States: 00.0
Frame: 0942 | Phase: Medium          | Hip: Too High        | Times(ms) -> MP: 71.5, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0943 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.0, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0944 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.3, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0945 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.5, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0946 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.7, Feat: 00.1, Predict: 05.3, States: 00.0
Frame: 0947 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.4, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0948 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 79.4, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0949 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 71.2, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0950 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.1, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0951 | Phase: High            | Hip: Good            | Times(ms) -> MP: 69.7, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0952 | Phase: High            | Hip: Good            | Times(ms) -> MP: 74.0, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0953 | Phase: High            | Hip: Good            | Times(ms) -> MP: 64.0, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0954 | Phase: High            | Hip: Good            | Times(ms) -> MP: 71.2, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 0955 | Phase: High            | Hip: Good            | Times(ms) -> MP: 70.9, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0956 | Phase: High            | Hip: Good            | Times(ms) -> MP: 71.2, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0957 | Phase: High            | Hip: Good            | Times(ms) -> MP: 70.9, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0958 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.2, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0959 | Phase: High            | Hip: Good            | Times(ms) -> MP: 64.8, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0960 | Phase: High            | Hip: Good            | Times(ms) -> MP: 68.1, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0961 | Phase: High            | Hip: Good            | Times(ms) -> MP: 68.3, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0962 | Phase: High            | Hip: Good            | Times(ms) -> MP: 70.0, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0963 | Phase: High            | Hip: Good            | Times(ms) -> MP: 68.8, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0964 | Phase: High            | Hip: Good            | Times(ms) -> MP: 63.2, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0965 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 71.0, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0966 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.4, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0967 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 67.6, Feat: 00.1, Predict: 05.1, States: 00.0
Frame: 0968 | Phase: High            | Hip: Good            | Times(ms) -> MP: 75.3, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0969 | Phase: High            | Hip: Good            | Times(ms) -> MP: 78.2, Feat: 00.1, Predict: 04.6, States: 00.0
Frame: 0970 | Phase: High            | Hip: Good            | Times(ms) -> MP: 78.4, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0971 | Phase: High            | Hip: Good            | Times(ms) -> MP: 74.9, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0972 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 71.8, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0973 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 74.3, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0974 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.4, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0975 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 73.6, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0976 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 65.2, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0977 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.8, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0978 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.3, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0979 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 65.9, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0980 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 65.6, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0981 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 65.3, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0982 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 69.5, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0983 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.6, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0984 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.9, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0985 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 69.4, Feat: 00.1, Predict: 04.3, States: 00.0
Frame: 0986 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.4, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0987 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 77.6, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0988 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.5, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0989 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 69.9, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0990 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.5, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0991 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 75.9, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0992 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 75.6, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0993 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 71.9, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0994 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 65.7, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0995 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 81.9, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0996 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 71.4, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0997 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 75.0, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0998 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 81.6, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0999 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 67.7, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1000 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.5, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1001 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 78.1, Feat: 00.1, Predict: 04.8, States: 00.0
Frame: 1002 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 87.0, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 1003 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 89.4, Feat: 00.1, Predict: 04.5, States: 00.0
Frame: 1004 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 84.0, Feat: 00.1, Predict: 05.1, States: 00.0
Frame: 1005 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 86.7, Feat: 00.1, Predict: 05.4, States: 00.0
Frame: 1006 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 85.4, Feat: 00.1, Predict: 05.3, States: 00.0
Frame: 1007 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 97.8, Feat: 00.1, Predict: 04.3, States: 00.0
Frame: 1008 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 96.3, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 1009 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 104.2, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1010 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 97.7, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1011 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 105.0, Feat: 00.1, Predict: 06.5, States: 00.0
Frame: 1012 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 98.9, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 1013 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 91.8, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 1014 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 95.7, Feat: 00.1, Predict: 05.3, States: 00.0
Frame: 1015 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 102.9, Feat: 00.1, Predict: 05.5, States: 00.0
Frame: 1016 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 98.5, Feat: 00.1, Predict: 06.6, States: 00.0
Frame: 1017 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 91.1, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 1018 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 87.6, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 1019 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 79.6, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 1020 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 81.7, Feat: 00.1, Predict: 04.1, States: 00.0
Frame: 1021 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 80.8, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1022 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 80.7, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 1023 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 67.9, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 1024 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 79.6, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 1025 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 77.4, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 1026 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 74.0, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 1027 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 67.4, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 1028 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.8, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 1029 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.8, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1030 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.8, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 1031 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.8, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1032 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.7, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1033 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.5, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 1034 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.4, Feat: 00.1, Predict: 04.5, States: 00.0
Frame: 1035 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.0, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 1036 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.7, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1037 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 86.9, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 1038 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.5, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1039 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.4, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 1040 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.1, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 1041 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.9, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 1042 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.8, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 1043 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.1, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 1044 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.6, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 1045 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.5, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1046 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.8, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 1047 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.9, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1048 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 63.7, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 1049 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 69.7, Feat: 00.5, Predict: 03.2, States: 00.0
Frame: 1050 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.6, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 1051 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.1, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 1052 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.9, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 1053 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 65.9, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1054 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.6, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1055 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 73.2, Feat: 00.1, Predict: 04.3, States: 00.0
Frame: 1056 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 64.0, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1057 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 66.8, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1058 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.7, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 1059 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 65.7, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 1060 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 73.5, Feat: 00.1, Predict: 04.4, States: 00.0
Frame: 1061 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.8, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1062 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 81.7, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1063 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 83.2, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 1064 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.0, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 1065 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 86.8, Feat: 00.1, Predict: 05.8, States: 00.0
Frame: 1066 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 85.8, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 1067 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 88.3, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 1068 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 90.2, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 1069 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 83.9, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 1070 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 89.9, Feat: 00.1, Predict: 05.4, States: 00.0
Frame: 1071 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 93.2, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 1072 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 98.7, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1073 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 98.2, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 1074 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 98.9, Feat: 00.1, Predict: 04.6, States: 00.0
Frame: 1075 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 91.5, Feat: 00.1, Predict: 04.1, States: 00.0
Frame: 1076 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 96.6, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 1077 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 90.4, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 1078 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 93.8, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 1079 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 94.6, Feat: 00.1, Predict: 05.2, States: 00.0
Frame: 1080 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 113.5, Feat: 00.1, Predict: 04.7, States: 00.0
Frame: 1081 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 105.0, Feat: 00.1, Predict: 04.4, States: 00.0
Frame: 1082 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 97.2, Feat: 00.1, Predict: 04.1, States: 00.0
Frame: 1083 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 101.4, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 1084 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 116.8, Feat: 00.1, Predict: 07.1, States: 00.0
Frame: 1085 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 113.4, Feat: 00.1, Predict: 05.1, States: 00.0
Frame: 1086 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 101.6, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 1087 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 101.2, Feat: 00.1, Predict: 04.1, States: 00.0
Frame: 1088 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 94.6, Feat: 00.1, Predict: 06.5, States: 00.0
Frame: 1089 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 90.4, Feat: 00.1, Predict: 04.5, States: 00.0
Frame: 1090 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 94.6, Feat: 00.1, Predict: 05.9, States: 00.0
Frame: 1091 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 106.4, Feat: 00.1, Predict: 04.7, States: 00.0
Frame: 1092 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 84.7, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 1093 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 80.6, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1094 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 77.7, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 1095 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 75.0, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 1096 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 74.8, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 1097 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 74.0, Feat: 00.1, Predict: 05.8, States: 00.0
Frame: 1098 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.5, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 1099 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.5, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 1100 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.2, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1101 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.6, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 1102 | Phase: High            | Hip: Good            | Times(ms) -> MP: 68.3, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 1103 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 69.3, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1104 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.2, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 1105 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.3, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 1106 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.3, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 1107 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.1, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 1108 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.7, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1109 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.9, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 1110 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.1, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 1111 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.6, Feat: 00.1, Predict: 04.7, States: 00.0
Frame: 1112 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.4, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 1113 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.0, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 1114 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.7, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 1115 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.4, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 1116 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.3, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 1117 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.8, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 1118 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.8, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 1119 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.1, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 1120 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.0, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 1121 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.3, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 1122 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.8, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1123 | Phase: None            | Hip: None            | Times(ms) -> MP: 67.8, Feat: 00.0, Predict: 00.0, States: 00.0
