Source: Live Camera
Date & Time: 2026-07-13 18:33:40
==========================================================================================
Frame: 0239 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.8, Feat: 00.3, Predict: 03.8, States: 00.0
Frame: 0880 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.6, Feat: 00.2, Predict: 05.0, States: 00.0
Frame: 0881 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.1, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0882 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.1, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0883 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.1, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0884 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.1, Feat: 00.3, Predict: 04.4, States: 00.0
Frame: 0885 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.9, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0886 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 63.4, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0887 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.6, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0888 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.5, Feat: 00.2, Predict: 04.6, States: 00.0
Frame: 0889 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.7, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0890 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.1, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0891 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.6, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0892 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.8, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0893 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.4, Feat: 00.3, Predict: 03.8, States: 00.0
Frame: 0894 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.1, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0895 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.3, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0896 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.2, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0897 | Phase: None            | Hip: None            | Times(ms) -> MP: 64.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0898 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 83.0, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0899 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.9, Feat: 00.3, Predict: 03.5, States: 00.0
Frame: 0900 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.9, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0901 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.2, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0902 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.4, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0903 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.2, Feat: 00.3, Predict: 03.7, States: 00.0
Frame: 0904 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.8, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0905 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.0, Feat: 00.2, Predict: 03.9, States: 00.0
Frame: 0906 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.6, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0907 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.3, Feat: 00.3, Predict: 03.9, States: 00.0
Frame: 0908 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.6, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0909 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.5, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0910 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.6, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0911 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.9, Feat: 00.2, Predict: 03.9, States: 00.0
Frame: 0912 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.4, Feat: 00.3, Predict: 04.4, States: 00.0
Frame: 0913 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.0, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0914 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 63.8, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0915 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.3, Feat: 00.7, Predict: 03.1, States: 00.0
Frame: 0916 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 61.5, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0917 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 62.1, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0918 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.2, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0919 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.6, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0920 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.2, Feat: 00.3, Predict: 03.8, States: 00.0
Frame: 0921 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.8, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0922 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.9, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0923 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.8, Feat: 00.3, Predict: 03.1, States: 00.0
Frame: 0924 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.0, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0925 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.3, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0926 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.0, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0927 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.4, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0928 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 96.4, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0929 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.3, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0930 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 79.1, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0931 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.9, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0932 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.2, Feat: 00.6, Predict: 04.6, States: 00.0
Frame: 0933 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.5, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0934 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.1, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0935 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.9, Feat: 00.2, Predict: 03.9, States: 00.0
Frame: 0936 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.9, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0937 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.4, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0938 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.9, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0939 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.8, Feat: 00.3, Predict: 04.8, States: 00.0
Frame: 0940 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.3, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0941 | Phase: None            | Hip: None            | Times(ms) -> MP: 69.2, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0942 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 95.2, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0943 | Phase: None            | Hip: None            | Times(ms) -> MP: 82.2, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0944 | Phase: None            | Hip: None            | Times(ms) -> MP: 21.7, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0946 | Phase: None            | Hip: None            | Times(ms) -> MP: 18.7, Feat: 00.0, Predict: 00.0, States: 00.0
