Source: Offline Video - doron_test_for_project.mp4
Date & Time: 2026-07-16 07:01:44
==========================================================================================
Frame: 0001 | Processed: Yes  | TS(ms): 1784185055324 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Good       | Times(ms) -> MP: 47.8, Feat: 00.3, Predict: 02.4, States: 00.0
Frame: 0322 | Processed: Yes  | TS(ms): 1784185065917 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.2, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0323 | Processed: Yes  | TS(ms): 1784185065950 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.5, Feat: 00.2, Predict: 02.3, States: 00.1
Frame: 0324 | Processed: Yes  | TS(ms): 1784185065983 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 50.5, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0325 | Processed: Yes  | TS(ms): 1784185066016 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.7, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0326 | Processed: Yes  | TS(ms): 1784185066049 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 53.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0327 | Processed: Yes  | TS(ms): 1784185066082 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.1, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0328 | Processed: Yes  | TS(ms): 1784185066115 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.7, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0329 | Processed: Yes  | TS(ms): 1784185066148 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.4, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0330 | Processed: Yes  | TS(ms): 1784185066181 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0331 | Processed: Yes  | TS(ms): 1784185066214 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 49.6, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0332 | Processed: Yes  | TS(ms): 1784185066247 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.9, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0333 | Processed: Yes  | TS(ms): 1784185066280 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0334 | Processed: Yes  | TS(ms): 1784185066313 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.9, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0335 | Processed: Yes  | TS(ms): 1784185066346 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.5, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0336 | Processed: Yes  | TS(ms): 1784185066379 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 45.8, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0337 | Processed: Yes  | TS(ms): 1784185066412 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.8, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0338 | Processed: Yes  | TS(ms): 1784185066445 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.5, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0339 | Processed: Yes  | TS(ms): 1784185066478 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 46.3, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0340 | Processed: Yes  | TS(ms): 1784185066511 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.2, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0341 | Processed: Yes  | TS(ms): 1784185066544 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 46.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0342 | Processed: Yes  | TS(ms): 1784185066577 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 46.6, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0343 | Processed: Yes  | TS(ms): 1784185066610 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 46.1, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0344 | Processed: Yes  | TS(ms): 1784185066643 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 46.8, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0345 | Processed: Yes  | TS(ms): 1784185066676 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0346 | Processed: Yes  | TS(ms): 1784185066709 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 46.6, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0347 | Processed: Yes  | TS(ms): 1784185066742 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 47.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0348 | Processed: Yes  | TS(ms): 1784185066775 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0349 | Processed: Yes  | TS(ms): 1784185066808 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 46.8, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0350 | Processed: Yes  | TS(ms): 1784185066841 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 46.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0351 | Processed: Yes  | TS(ms): 1784185066874 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 45.9, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0352 | Processed: Yes  | TS(ms): 1784185066907 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 45.9, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0353 | Processed: Yes  | TS(ms): 1784185066940 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 45.8, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0354 | Processed: Yes  | TS(ms): 1784185066973 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 46.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0355 | Processed: Yes  | TS(ms): 1784185067006 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 46.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0356 | Processed: Yes  | TS(ms): 1784185067039 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 46.0, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0357 | Processed: Yes  | TS(ms): 1784185067072 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 45.7, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0358 | Processed: Yes  | TS(ms): 1784185067105 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 46.2, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0359 | Processed: Yes  | TS(ms): 1784185067138 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 50.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0360 | Processed: Yes  | TS(ms): 1784185067171 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 46.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0361 | Processed: Yes  | TS(ms): 1784185067204 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 47.3, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0362 | Processed: Yes  | TS(ms): 1784185067237 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0363 | Processed: Yes  | TS(ms): 1784185067270 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 50.8, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0364 | Processed: Yes  | TS(ms): 1784185067303 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 46.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0365 | Processed: Yes  | TS(ms): 1784185067336 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 45.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0366 | Processed: Yes  | TS(ms): 1784185067369 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0367 | Processed: Yes  | TS(ms): 1784185067402 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 51.5, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0368 | Processed: Yes  | TS(ms): 1784185067435 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0369 | Processed: Yes  | TS(ms): 1784185067468 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 49.9, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0370 | Processed: Yes  | TS(ms): 1784185067501 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 49.0, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0371 | Processed: Yes  | TS(ms): 1784185067534 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 04 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 47.7, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0372 | Processed: Yes  | TS(ms): 1784185067567 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 47.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0373 | Processed: Yes  | TS(ms): 1784185067600 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 49.5, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0374 | Processed: Yes  | TS(ms): 1784185067633 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 49.7, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0375 | Processed: Yes  | TS(ms): 1784185067666 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.2, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0376 | Processed: Yes  | TS(ms): 1784185067699 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.0, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0377 | Processed: Yes  | TS(ms): 1784185067732 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 49.8, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0378 | Processed: Yes  | TS(ms): 1784185067765 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 52.5, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0379 | Processed: Yes  | TS(ms): 1784185067798 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0380 | Processed: Yes  | TS(ms): 1784185067831 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0381 | Processed: Yes  | TS(ms): 1784185067864 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0382 | Processed: Yes  | TS(ms): 1784185067897 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.6, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0383 | Processed: Yes  | TS(ms): 1784185067930 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0384 | Processed: Yes  | TS(ms): 1784185067963 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 47.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0385 | Processed: Yes  | TS(ms): 1784185067996 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 44.8, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0386 | Processed: Yes  | TS(ms): 1784185068029 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 50.7, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0387 | Processed: Yes  | TS(ms): 1784185068062 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 46.2, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0388 | Processed: Yes  | TS(ms): 1784185068095 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 46.7, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0389 | Processed: Yes  | TS(ms): 1784185068128 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 44.6, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0390 | Processed: Yes  | TS(ms): 1784185068161 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 46.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0391 | Processed: Yes  | TS(ms): 1784185068194 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0392 | Processed: Yes  | TS(ms): 1784185068227 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 49.0, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0393 | Processed: Yes  | TS(ms): 1784185068260 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 45.3, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0394 | Processed: Yes  | TS(ms): 1784185068293 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 46.6, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0395 | Processed: Yes  | TS(ms): 1784185068326 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 52.6, Feat: 00.3, Predict: 02.5, States: 00.0
Frame: 0396 | Processed: Yes  | TS(ms): 1784185068359 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.6, States: 00.1
Frame: 0397 | Processed: Yes  | TS(ms): 1784185068392 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 46.6, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0398 | Processed: Yes  | TS(ms): 1784185068425 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 46.6, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0399 | Processed: Yes  | TS(ms): 1784185068458 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 46.6, Feat: 00.2, Predict: 02.4, States: 00.1
Frame: 0400 | Processed: Yes  | TS(ms): 1784185068491 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0401 | Processed: Yes  | TS(ms): 1784185068524 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 46.4, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0402 | Processed: Yes  | TS(ms): 1784185068557 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 46.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0403 | Processed: Yes  | TS(ms): 1784185068590 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.8, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0404 | Processed: Yes  | TS(ms): 1784185068623 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.3, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0405 | Processed: Yes  | TS(ms): 1784185068656 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 45.7, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0406 | Processed: Yes  | TS(ms): 1784185068689 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.2, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0407 | Processed: Yes  | TS(ms): 1784185068722 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 52.3, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0408 | Processed: Yes  | TS(ms): 1784185068755 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 05 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 45.1, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0409 | Processed: Yes  | TS(ms): 1784185068788 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 05 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 46.0, Feat: 00.3, Predict: 02.6, States: 00.0
Frame: 0410 | Processed: Yes  | TS(ms): 1784185068821 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 05 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 46.8, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0411 | Processed: Yes  | TS(ms): 1784185068854 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 05 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0412 | Processed: Yes  | TS(ms): 1784185068887 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 05 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 46.1, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0413 | Processed: Yes  | TS(ms): 1784185068920 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 05 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 45.7, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0414 | Processed: Yes  | TS(ms): 1784185068953 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 05 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.8, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0415 | Processed: Yes  | TS(ms): 1784185068986 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 05 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.8, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0416 | Processed: Yes  | TS(ms): 1784185069019 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 05 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 46.3, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0417 | Processed: Yes  | TS(ms): 1784185069052 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 05 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 52.6, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0418 | Processed: Yes  | TS(ms): 1784185069085 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 05 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 52.8, Feat: 00.3, Predict: 02.5, States: 00.0
